"","persnr","vp12501","vp12502","vp12503","vp12504","vp12505","vp12506","vp12507","vp12508","vp12509","vp12510","vp12511","vp12512","vp12513","vp12514","vp12515","vp12601","vp12602","vp12603","vp12604","vp12605","vp12606","vp12707","vp12704","vp12702","vp12701","vp12703","vp12710","vp12706","vp12708","vp12709","vp12705","vp13602","vp13601","vp148","vp10","vp5001","vp07","vp41","vp40","vp4301","vp5501","vp5502","vp9501","vp06","vp38","vp4304","vp2302","vp2303","vp2304","vp2305","vp2306","vp2307","vp2308","vp2309","vp2310","vp2311","vp13","vp11","vp17","vp14","vp12","vp100a03","vp100b03","vp100c03","vp100a01","vp100h03","vp100k03","vp100l03","vp8001","vp67"
"19721",8064202,4,4,2,3,5,6,4,4,5,4,5,5,6,5,4,6,3,4,5,4,4,4,5,4,4,4,2,5,4,4,4,-2,2,1,1,7,2,2,2,-2,1,1,-2,3,-2,-2,0,40,0,0,0,0,0,20,100,0,-2,-2,-2,-2,-2,4000,-2,-2,1,-2,-2,-2,-2,1
"19722",8064301,6,6,2,5,2,6,2,6,7,1,6,2,7,6,5,6,1,1,4,1,7,3,7,7,7,2,5,4,2,6,1,-2,2,2,1,7,2,2,2,-2,5,2,-2,3,-2,6,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,7000,-2,-2,1,-2,-2,-2,-2,1
"19723",8064401,6,4,4,5,4,5,2,4,6,2,5,4,4,5,4,6,2,2,6,2,5,5,2,5,6,2,2,5,6,5,3,-2,2,1,4,-2,1,3,2,-2,2,3,0,3,8,-2,0,0,50,0,0,0,0,50,0,0,-2,-2,-2,-2,-2,5200,-1,-2,1,-2,-2,-2,-2,3
"19724",8064402,5,4,3,3,6,3,2,3,4,4,6,4,4,5,2,6,2,2,5,2,6,5,4,5,6,3,3,5,7,5,5,-2,2,1,1,3,2,2,2,-2,5,1,-2,3,-2,5,10,80,50,30,0,10,0,0,20,0,-2,-2,-2,-2,-2,5900,-2,250,1,-2,-2,-2,-2,1
"19725",8064701,5,5,2,4,5,6,1,6,2,4,4,3,6,4,3,7,3,2,6,3,6,5,6,1,7,2,1,6,4,6,-1,-2,2,1,2,18,2,2,2,-2,2,2,-2,3,-2,-2,0,0,0,0,40,0,0,0,80,0,-2,-2,-2,-2,-2,3000,-2,-2,1,-2,-2,-2,-2,1
"19726",8064702,5,4,2,3,2,6,2,5,3,5,6,6,6,5,5,7,2,2,6,2,6,4,6,1,5,2,2,6,4,4,2,-2,2,1,1,10,2,2,2,-2,2,2,-2,3,-2,-2,0,40,0,0,0,10,0,0,50,0,-2,-2,-2,-2,-2,5000,-2,-2,1,-2,-2,-2,-2,1
"19727",8066301,6,7,5,4,2,5,1,4,1,2,6,3,6,3,6,6,6,5,6,3,6,1,3,2,7,1,1,7,3,3,2,-2,2,1,1,25,2,2,2,-2,4,4,-2,3,-2,-2,0,50,0,0,0,0,0,0,50,0,-2,-2,-2,-2,-2,3400,-2,-2,1,-2,-2,-2,-2,1
"19728",8066302,6,6,2,3,5,6,2,4,3,2,6,4,6,3,3,7,2,2,7,2,7,2,3,3,5,4,2,6,7,4,6,-2,2,1,1,12,2,2,2,-2,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,3400,-2,-2,1,-2,-2,-2,-2,1
"19729",8066501,1,6,1,4,4,4,4,3,1,2,6,4,4,5,4,7,4,4,6,3,6,1,1,6,6,4,1,7,1,4,1,-2,2,4,1,-2,2,2,2,-2,-1,2,-2,3,-2,-2,0,0,0,0,0,0,0,0,20,40,-2,-2,-2,-2,-2,-2,7000,-2,-2,-2,-2,-2,-2,3
"19730",8066601,7,7,1,5,1,7,1,5,5,2,7,5,7,7,6,7,2,2,6,2,6,2,2,3,5,3,2,6,5,6,2,-2,2,1,1,26,2,2,2,-2,5,5,-2,3,-2,5,10,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,4532,-2,-2,1,-2,-2,-2,-2,1
"19731",8066602,7,7,1,7,7,6,1,6,6,2,7,2,7,6,7,7,6,2,4,3,2,2,2,2,6,2,2,3,2,6,3,-2,2,1,1,3,2,2,2,-2,3,3,-2,3,-2,5,10,10,0,0,0,0,0,10,100,10,-2,-2,-2,-2,-2,2700,-2,-2,1,-2,-2,-2,-2,1
"19732",8066603,6,6,5,5,2,6,2,7,5,1,7,2,5,6,7,7,1,2,6,5,6,1,6,1,7,1,1,7,3,5,2,-2,2,3,1,12,2,3,1,-2,5,5,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,3100,-2,-2,1,-2,-2,-2,-2,1
"19733",8067401,6,5,3,4,5,6,4,5,5,4,6,4,4,6,6,6,5,4,6,5,6,5,6,1,6,5,2,6,6,6,3,-2,2,1,2,1,2,2,2,-2,1,1,-2,3,-2,-2,0,0,0,0,0,0,100,0,0,0,-2,-2,-2,-2,-2,3900,-2,-2,1,-2,-2,-2,-2,2
"19734",8067402,7,7,5,3,3,6,4,6,3,3,4,3,4,4,5,7,3,3,7,3,7,5,2,6,5,4,5,7,6,6,6,-2,2,1,1,1,2,2,2,-2,3,-1,-2,3,-2,-2,0,0,0,0,100,0,100,0,0,0,-2,-2,-2,-2,-2,-1,-2,-2,1,-2,-2,-2,-2,1
"19735",8068102,3,6,2,4,5,5,6,6,6,6,5,3,6,6,3,7,5,4,6,4,6,2,4,2,7,4,2,7,4,5,2,-2,2,4,4,-2,2,2,2,-2,5,5,-2,3,-2,-2,0,0,0,0,0,0,0,0,10,0,-2,-2,-2,-2,-2,-2,15000,500,-2,-2,-2,-2,-2,3
"19736",8068403,6,4,3,4,4,7,6,3,5,3,5,5,6,5,5,6,3,1,5,4,6,6,5,2,6,2,1,3,4,5,2,-2,2,3,4,2,2,1,2,1,1,1,-2,3,6,-2,-1,10,0,50,80,0,0,10,20,0,-2,-2,-2,-2,-2,-2,-2,100,-2,-2,-2,-2,-2,1
"19737",8068501,6,4,6,6,2,4,4,6,6,1,6,2,4,6,6,6,2,2,6,6,6,2,6,2,6,3,2,6,2,6,2,-2,2,1,2,-2,2,3,2,-2,1,1,-2,3,-2,-2,0,0,0,0,100,0,100,0,0,0,-2,-2,-2,-2,-2,-2,1000,-2,-2,-2,-2,-2,1,3
"19738",8068502,6,6,2,4,4,6,2,6,6,2,6,5,6,3,6,6,3,1,6,2,6,2,3,1,5,2,2,2,5,2,2,-2,2,1,1,1,2,2,2,-2,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,3800,-2,-2,1,-2,-2,-2,-2,2
"19739",8068503,6,5,2,4,4,5,3,4,6,4,5,2,5,6,5,7,3,3,6,2,5,3,5,1,7,1,2,4,2,4,2,-2,2,2,1,17,2,2,2,-2,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,100,100,0,-2,-2,-2,-2,-2,3400,-2,-2,1,-2,-2,-2,-2,2
"19740",8068504,6,6,2,4,3,6,4,6,6,2,6,4,6,6,5,6,2,6,3,3,4,3,4,2,6,2,2,5,4,6,3,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,1,3,-2,-2,250,-2,-2,-2,-2,-2,-2
"19741",8068505,7,7,2,5,7,6,1,6,7,7,7,4,6,6,2,6,1,1,7,1,7,4,2,1,7,2,2,7,6,3,4,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19742",8069001,6,6,5,5,4,7,1,6,4,4,6,2,4,7,6,7,2,2,7,2,7,4,3,6,6,2,3,6,4,4,4,-2,2,1,1,98,2,2,2,-2,5,1,-2,3,-2,6,20,40,0,0,0,10,0,0,10,30,-2,-2,-2,-2,-2,6500,-2,-2,1,-2,-2,-2,-2,1
"19743",8069002,7,7,6,4,3,2,1,7,1,4,6,2,6,6,6,7,4,3,7,7,6,6,6,7,7,1,2,7,4,6,2,-2,2,1,1,75,2,2,2,-2,5,1,-2,3,7,5,20,10,0,0,0,20,0,0,40,20,-2,-2,-2,-2,-2,5100,-2,-2,1,-2,-2,-2,-2,1
"19744",8069101,6,4,2,7,4,4,2,5,1,2,6,5,6,7,6,6,5,5,5,3,5,2,5,2,6,2,2,6,4,3,2,-2,2,1,1,-2,2,2,2,-2,5,5,-2,3,-2,5,10,50,10,0,0,10,0,0,80,60,-2,-2,-2,-2,-2,6200,-2,-2,1,-2,-2,-2,-2,1
"19745",8069102,5,3,5,2,5,6,4,3,2,6,6,6,6,4,5,5,3,5,6,4,4,5,5,4,6,3,4,6,4,4,6,-2,2,1,2,4,2,2,2,-2,5,1,-2,3,-2,4,30,10,0,30,0,30,0,40,10,20,-2,-2,-2,-2,-2,1400,-2,-2,1,-2,-2,-2,-2,1
"19746",8069103,5,3,6,3,4,5,2,3,3,5,4,4,6,3,4,6,3,3,4,5,4,5,6,2,5,2,2,6,4,4,3,-2,2,3,7,-2,2,-2,-2,-2,-2,-2,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,2,1,1,2,-2,-2,400,-2,-2,-2,-2,-2,-2
"19747",8069104,4,7,6,4,4,6,5,6,6,6,4,4,7,7,4,7,4,1,5,4,4,4,7,-1,7,4,6,7,7,7,4,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,2,2,4,-2,-2,-1,-2,-2,-2,-2,-2,-2
"19748",8069301,6,5,6,5,7,6,5,6,6,5,6,2,3,6,5,3,5,4,3,2,3,5,2,1,5,4,3,5,5,4,3,-2,2,1,1,1,2,2,2,-2,2,1,-2,3,-2,-2,10,0,-1,0,0,0,0,20,30,0,-2,-2,-2,-2,-2,-1,3135,-2,1,-2,-2,-2,-2,3
"19749",8069302,6,3,1,2,6,6,5,3,7,3,5,3,5,4,2,6,2,2,5,1,3,6,3,2,5,3,3,5,6,6,4,-2,2,1,2,1,2,2,2,-2,5,1,-2,3,-2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,747,-2,-2,1,-2,-2,-2,-2,2
"19750",8069701,5,6,2,5,6,6,6,6,6,6,6,3,4,4,4,5,4,4,4,3,4,2,1,6,5,4,5,5,4,4,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19751",8069702,7,4,6,7,6,4,1,5,7,4,7,6,5,7,4,7,7,7,7,7,6,1,1,1,6,2,2,1,2,4,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-1,-2,-2,1,-2,-2,-2,1,-2
"19752",8069901,5,4,3,6,2,6,3,3,4,3,4,4,5,5,5,6,3,3,5,3,5,3,3,2,5,3,3,6,4,4,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19753",8069902,5,4,3,2,4,4,2,4,2,4,4,4,5,2,2,6,3,3,5,6,6,5,5,7,5,3,4,6,5,4,6,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19754",8070001,7,5,1,4,3,6,2,6,7,2,7,2,7,6,6,7,1,2,7,1,7,2,5,1,4,4,2,7,4,3,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19755",8070002,6,5,3,5,6,6,2,5,3,5,6,3,6,5,4,6,4,4,6,4,5,2,6,3,4,3,2,6,6,6,3,-2,2,1,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,2,2,3,2,-2,-2,-2,-2,1700,-2,-2,-2,-2
"19756",8070401,3,3,3,5,6,7,3,3,1,1,3,6,4,6,7,7,1,1,7,1,7,6,5,2,7,3,4,7,4,4,2,-2,2,1,1,28,2,3,2,-2,2,1,-2,3,-2,-2,50,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1700,-2,-2,-2,-2,-2,-2,3
"19757",8070402,7,6,4,2,7,5,1,4,3,7,5,4,5,2,1,7,4,1,7,1,6,6,4,6,4,5,4,7,6,6,5,-2,2,1,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,1,3,1,900,-2,-2,1,430,-2,-2,-2,-2
"19758",8070501,7,5,2,6,2,6,1,6,4,2,7,4,7,4,6,7,7,7,7,4,5,3,4,2,7,2,3,5,4,6,4,-2,2,1,1,60,2,2,2,-2,5,5,-2,3,-2,5,0,0,0,0,0,0,100,0,0,0,-2,-2,-2,-2,-2,6300,-2,-2,1,-2,-2,-2,-2,1
"19759",8070502,7,7,3,5,7,7,1,6,7,7,7,5,7,7,1,7,5,3,7,3,7,6,5,7,6,5,3,7,5,6,4,-2,2,1,9,-2,1,-2,-2,-2,-2,-2,41,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,1,3,1,1200,-2,-2,1,380,-2,-2,-2,-2
"19760",8071101,6,4,5,6,4,5,4,5,6,3,6,4,4,5,5,6,4,4,5,4,6,2,5,5,7,3,2,3,4,3,4,-2,2,1,1,60,2,2,2,-2,4,5,-2,3,-2,6,60,0,0,50,80,0,50,0,90,60,-2,-2,-2,-2,-2,5900,-2,-2,1,-2,-2,-2,-2,3
"19761",8071102,6,6,2,2,7,6,4,2,1,5,6,6,7,1,4,7,2,1,7,2,7,6,3,2,7,3,2,7,6,3,2,-2,2,1,2,70,2,2,2,-2,1,1,-2,3,-2,4,20,0,0,0,0,0,0,0,20,0,-2,-2,-2,-2,-2,3232,-2,-2,1,-2,-2,-2,-2,1
"19762",8071401,3,3,1,4,2,6,5,2,1,1,5,4,7,2,7,4,2,2,4,2,3,2,2,2,7,1,2,5,1,3,2,-2,2,1,1,100,2,2,2,-2,3,3,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,4500,-2,-2,1,-2,-2,-2,-2,1
"19763",8071402,5,4,2,5,6,3,2,3,2,5,5,3,7,6,3,6,4,2,4,4,3,4,2,2,7,1,2,5,1,3,3,-2,2,1,2,18,2,2,2,-2,3,3,-2,3,-2,4,50,0,0,0,0,60,0,0,0,0,-2,-2,-2,-2,-2,800,-2,-2,1,-2,-2,-2,-2,1
"19764",8071501,6,6,4,3,5,5,1,2,4,2,6,5,5,2,6,6,2,2,6,3,6,2,2,2,4,2,2,7,2,6,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19765",8071502,7,5,1,5,7,7,2,4,4,4,6,1,7,5,7,6,5,5,6,3,6,5,5,2,7,2,2,6,3,4,2,-2,2,1,1,17,2,2,2,-2,2,5,-2,3,-2,5,10,0,50,10,0,0,0,0,90,0,-2,-2,-2,-2,-2,3400,-2,250,1,-2,-2,-2,-2,1
"19766",8071503,5,6,4,4,2,5,2,6,2,2,7,2,5,6,6,7,2,2,4,2,6,2,5,2,7,2,2,6,3,5,6,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19767",8071601,7,5,5,6,6,6,1,4,3,4,4,3,4,3,3,5,4,4,4,4,4,4,4,5,3,4,4,3,4,5,5,-2,2,1,1,58,2,2,2,-2,3,3,-2,3,-2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,2600,-2,-2,1,-2,-2,-2,-2,1
"19768",8071602,7,7,7,7,7,7,1,7,4,5,7,2,3,3,6,6,6,6,6,6,6,2,2,3,4,3,2,5,2,3,1,-2,2,1,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,1960,-2,-2,1,-2,-2,-2,-2,-2
"19769",8071603,7,7,1,4,5,7,1,7,7,1,7,1,7,7,7,7,4,1,4,4,1,3,1,1,7,4,1,7,5,7,2,-2,2,3,3,2,2,1,2,-2,2,1,-2,3,-1,-2,20,30,0,0,0,0,0,10,70,50,-2,-2,-2,-2,-2,605,-2,-2,1,-2,-2,-2,-2,1
"19770",8071701,6,5,1,7,3,3,1,6,6,4,6,3,7,7,4,7,4,3,7,3,7,3,4,2,5,1,2,7,2,7,4,-2,2,1,1,1,2,2,2,-2,2,2,-2,3,-2,-2,0,0,0,0,0,0,0,0,50,0,-2,-2,-2,-2,-2,3500,-2,-2,1,-2,-2,-2,-2,2
"19771",8071702,7,5,1,7,3,3,1,-1,6,4,7,4,7,7,4,7,4,3,7,3,7,3,4,2,5,1,2,6,2,7,4,-2,2,1,1,1,2,2,2,-2,2,2,-2,3,-2,-2,0,0,0,0,0,0,0,0,50,0,-2,-2,-2,-2,-2,3800,-2,-2,1,-2,-2,-2,-2,2
"19772",8072001,3,7,5,5,4,4,5,5,5,3,4,4,6,7,5,7,4,4,7,4,6,5,4,6,5,4,4,6,5,5,5,-2,2,1,1,-2,2,3,2,-2,5,-1,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,100,-2,-2,-2,-2,-2,-2,500,-2,-2,-2,-2,-2,-2,3
"19773",8072002,7,7,4,6,4,6,3,6,5,4,4,3,7,6,5,6,5,5,6,4,4,5,3,3,6,3,3,6,5,4,5,-2,2,1,2,-2,2,3,2,-2,5,5,-2,3,-2,-2,20,50,100,0,0,50,0,50,50,0,-2,-2,-2,-2,-2,-2,3000,-2,-2,-2,-2,-2,-2,3
"19774",8072003,5,5,4,3,4,5,4,3,2,2,4,4,5,4,3,5,4,3,4,5,5,5,7,5,5,6,3,7,5,4,4,-2,2,3,6,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,2,2,4,-2,-2,-1,-2,-2,-2,-2,-2,-2
"19775",8072004,5,7,2,5,4,6,3,6,5,3,4,3,5,5,3,6,2,4,5,5,4,5,4,2,4,5,2,5,6,4,5,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19776",8072401,7,7,1,4,4,7,1,7,7,3,7,4,7,6,7,7,1,1,7,1,7,1,7,1,7,4,1,7,5,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19777",8072403,7,7,6,5,3,7,1,7,7,3,7,5,7,2,3,7,1,1,7,1,7,1,3,4,7,4,1,7,7,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19778",8072801,5,7,5,5,4,7,4,5,5,5,6,2,6,7,4,5,2,2,3,1,4,4,4,2,5,3,1,5,7,4,2,-2,2,1,1,30,2,3,2,-2,4,4,-2,3,-2,-2,20,0,0,30,0,0,0,0,80,50,-2,-2,-2,-2,-2,-2,3000,500,-2,-2,-2,-2,-2,3
"19779",8072802,6,6,3,3,5,5,1,6,3,3,7,2,5,4,4,6,4,3,5,3,6,3,5,1,6,3,1,6,6,3,2,-2,2,1,1,20,2,2,2,-2,1,-1,-2,3,-2,5,10,70,70,0,0,0,0,0,100,80,-2,-2,-2,-2,-2,6000,-2,-2,1,-2,-2,-2,-2,1
"19780",8073001,6,6,1,4,6,7,1,6,6,5,5,6,6,5,3,6,1,1,4,1,4,2,5,1,5,5,1,4,4,4,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19781",8073002,7,3,2,5,2,6,1,4,7,5,5,5,5,2,5,6,2,1,4,1,3,4,7,1,5,2,2,5,5,4,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19782",8073101,5,6,5,6,5,5,6,5,6,5,5,5,6,5,5,6,6,6,6,5,6,5,5,5,6,5,4,6,6,6,5,-2,2,1,1,1,2,2,2,-2,5,5,8,3,4,5,20,50,10,10,10,0,10,20,30,30,-2,-2,-2,-2,-2,8000,-2,2000,1,-2,-2,-2,-2,2
"19783",8073102,6,5,2,2,5,6,2,5,7,5,6,6,7,4,5,6,3,3,6,2,6,5,6,5,5,4,5,7,6,6,6,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19784",8073103,6,4,2,3,3,3,2,4,4,3,5,4,6,4,2,6,5,4,5,7,4,7,2,6,3,6,5,5,6,6,5,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19785",8073104,6,6,1,5,5,6,2,7,1,4,6,2,6,5,4,6,4,4,6,4,7,3,2,5,5,4,4,5,2,5,2,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19786",8073301,5,6,4,6,4,6,4,5,3,5,6,3,4,5,4,7,4,4,7,4,7,3,7,-1,5,6,3,6,5,5,4,-2,2,4,1,8,2,2,2,-2,3,-1,-2,3,-2,6,0,0,0,0,0,0,0,0,100,70,-2,-2,-2,-2,-2,7500,-2,1000,1,-2,-2,-2,-2,1
"19787",8073601,7,5,1,4,1,7,3,6,5,4,3,2,6,4,2,7,2,4,7,3,6,1,7,1,7,4,5,7,6,6,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19788",8073602,7,7,1,5,1,7,1,7,4,1,1,7,2,5,2,7,1,1,7,1,1,4,3,1,3,3,4,4,4,4,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"19789",8074202,5,6,1,2,6,6,3,6,6,5,5,4,6,2,1,6,3,3,6,5,6,5,5,4,5,5,3,6,4,5,4,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19790",8074301,7,4,4,6,5,3,2,3,2,2,7,3,4,2,5,5,3,2,4,3,3,1,5,1,7,3,3,6,3,6,3,-2,2,1,1,-2,2,2,2,-2,-1,-1,-2,3,-2,5,90,50,0,0,0,0,0,0,0,60,-2,-2,-2,-2,-2,10500,-2,-2,1,-2,-2,-2,-2,2
"19791",8074302,4,6,2,6,3,7,4,7,5,3,5,3,6,5,6,6,2,2,5,2,4,2,6,1,6,2,2,7,5,5,5,-2,2,1,2,2,2,2,2,-2,1,1,-2,3,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,-2,2500,-2,-2,1,-2,-2,-2,-2,-1
"19792",8074303,4,5,3,5,2,6,2,6,4,5,5,2,6,4,5,6,3,2,5,3,3,3,6,2,6,3,3,7,4,5,5,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,1700,-2,-2,1,-2,-2,-2,-2,-2
"19793",8074304,5,7,3,6,6,7,6,7,4,4,5,2,6,6,6,7,3,3,6,3,3,3,5,2,7,3,2,6,3,5,3,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,2,2,2,-2,-2,1600,-2,-2,-2,-2,-2,-2
"19794",8074401,7,4,2,4,3,6,2,4,2,6,6,4,5,4,6,5,3,2,4,2,4,2,1,2,4,4,2,6,1,2,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19795",8074402,5,6,1,3,5,7,3,5,5,3,6,6,7,3,3,7,1,1,6,1,6,6,1,2,5,5,1,7,6,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"19796",8074701,7,5,5,4,1,6,1,5,2,1,6,1,6,3,7,7,5,1,7,1,7,3,7,1,5,2,2,7,5,5,1,-2,2,1,1,70,2,2,2,-2,5,5,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,5480,-2,1300,1,-2,-2,-2,-2,1
"19797",8074702,6,7,1,6,2,2,1,7,4,1,6,2,6,6,7,7,2,1,7,1,6,2,3,1,5,1,1,6,3,4,2,-2,2,1,1,2,2,2,2,-2,5,5,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,3993,-2,-2,1,-2,-2,-2,-2,1
"19798",8075301,6,7,2,4,3,5,4,7,6,3,6,2,6,5,5,7,3,3,7,4,7,3,2,2,5,2,2,6,6,5,2,-2,2,4,1,3,2,3,2,-2,3,3,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,-2,10000,-2,-2,-2,-2,-2,-2,3
"19799",8075501,4,5,2,5,5,5,5,6,3,5,6,4,5,5,4,6,4,3,6,3,6,2,6,3,6,3,3,6,6,6,3,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
